
                             ALLAE Whole Model  ALLCD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode
                  X                  -1                -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1       
                                               
               50.521E-03         -3.4246E-21        0.                48.3273E+06       436.266              0.                48.3273E+06         2.67235E+03       48.33E+06         371.895      
               51.0021E-03         4.61965E-21       0.                49.2457E+06       436.239              0.                49.2457E+06         2.69663E+03       49.2485E+06       371.897      
               51.5133E-03        -1.07533E-21       0.                50.2308E+06       436.211              0.                50.2308E+06         2.72241E+03       50.2336E+06       371.899      
               52.0244E-03       438.154E-24         0.                51.2253E+06       436.183              0.                51.2253E+06         2.74818E+03       51.2281E+06       371.901      
               52.5053E-03         2.33026E-21       0.                52.17E+06         436.156              0.                52.17E+06           2.77242E+03       52.1728E+06       371.903      
               53.0163E-03         3.82431E-21       0.                53.1829E+06       436.128              0.                53.1829E+06         2.79816E+03       53.1858E+06       371.905      
               53.5272E-03      -637.421E-24         0.                54.2053E+06       436.1                0.                54.2053E+06         2.82389E+03       54.2082E+06       371.908      
               54.0079E-03        -6.17561E-21       0.                55.1761E+06       436.074              0.                55.1761E+06         2.84809E+03       55.179E+06        371.91       
               54.5186E-03      -199.219E-24         0.                56.2168E+06       436.046              0.                56.2168E+06         2.87379E+03       56.2197E+06       371.912      
               55.0293E-03         7.13299E-21       0.                57.2669E+06       436.018              0.                57.2669E+06         2.89947E+03       57.2699E+06       371.914      
               55.5098E-03         1.95275E-21       0.                58.2638E+06       435.991              0.                58.2638E+06         2.92363E+03       58.2668E+06       371.916      
               56.0204E-03        -1.83332E-21       0.                59.3322E+06       435.964              0.                59.3322E+06         2.94929E+03       59.3352E+06       371.918      
               56.5008E-03         7.9517E-21        0.                60.3463E+06       435.937              0.                60.3463E+06         2.97342E+03       60.3494E+06       371.92       
               57.0112E-03         6.53726E-21       0.                61.433E+06        435.909              0.                61.433E+06          2.99905E+03       61.436E+06        371.922      
               57.5215E-03        -5.38169E-21       0.                62.529E+06        435.881              0.                62.529E+06          3.02466E+03       62.5321E+06       371.924      
               58.0017E-03         5.86052E-21       0.                63.5691E+06       435.855              0.                63.5691E+06         3.04876E+03       63.5722E+06       371.926      
               58.5118E-03         4.20635E-21       0.                64.6833E+06       435.827              0.                64.6833E+06         3.07434E+03       64.6864E+06       371.928      
               59.0219E-03       578.179E-24         0.                65.8069E+06       435.799              0.                65.8069E+06         3.09992E+03       65.8101E+06       371.931      
               59.5019E-03        -1.1963E-21        0.                66.8729E+06       435.773              0.                66.8729E+06         3.12397E+03       66.8761E+06       371.933      
               60.0119E-03         2.37286E-21       0.                68.0147E+06       435.745              0.                68.0147E+06         3.14951E+03       68.0179E+06       371.935      
               60.5217E-03         1.59532E-21       0.                69.1657E+06       435.717              0.                69.1657E+06         3.17505E+03       69.169E+06        371.937      
               61.0015E-03       -11.0085E-21        0.                70.2576E+06       435.691              0.                70.2576E+06         3.19906E+03       70.2609E+06       371.939      
               61.5113E-03         8.37674E-21       0.                71.4268E+06       435.663              0.                71.4268E+06         3.22456E+03       71.4301E+06       371.941      
               62.0209E-03         3.49058E-21       0.                72.6053E+06       435.635              0.                72.6053E+06         3.25005E+03       72.6086E+06       371.943      
               62.5005E-03        -1.19685E-21       0.                73.723E+06        435.609              0.                73.723E+06          3.27403E+03       73.7263E+06       371.945      
               63.0101E-03        17.4955E-21        0.                74.9195E+06       435.582              0.                74.9195E+06         3.29949E+03       74.9229E+06       371.947      
               63.5195E-03        -2.11477E-21       0.                76.1254E+06       435.554              0.                76.1254E+06         3.32493E+03       76.1288E+06       371.949      
               64.0289E-03       877.912E-24         0.                77.3406E+06       435.526              0.                77.3406E+06         3.35037E+03       77.344E+06        371.952      
               64.5082E-03         1.85573E-21       0.                78.4927E+06       435.5                0.                78.4927E+06         3.37429E+03       78.4961E+06       371.953      
               65.0174E-03        11.8535E-21        0.                79.7258E+06       435.472              0.                79.7258E+06         3.3997E+03        79.7293E+06       371.956      
               65.5266E-03       239.487E-24         0.                80.9683E+06       435.445              0.                80.9683E+06         3.42509E+03       80.9717E+06       371.958      
               66.0057E-03        -9.20084E-21       0.                82.146E+06        435.418              0.                82.146E+06          3.44897E+03       82.1496E+06       371.96       
               66.5148E-03         7.46506E-21       0.                83.4064E+06       435.391              0.                83.4064E+06         3.47434E+03       83.41E+06         371.962      
               67.0237E-03        10.5198E-21        0.                84.676E+06        435.363              0.                84.676E+06          3.49969E+03       84.6796E+06       371.964      
               67.5026E-03         1.91646E-21       0.                85.8794E+06       435.337              0.                85.8794E+06         3.52353E+03       85.883E+06        371.966      
               68.0114E-03      -958.297E-24         0.                87.1669E+06       435.31               0.                87.1669E+06         3.54885E+03       87.1705E+06       371.968      
               68.5202E-03         1.79696E-21       0.                88.4637E+06       435.282              0.                88.4637E+06         3.57416E+03       88.4673E+06       371.97       
               69.0288E-03      -299.512E-24         0.                89.7696E+06       435.254              0.                89.7696E+06         3.59946E+03       89.7733E+06       371.972      
               69.5075E-03        -4.43317E-21       0.                91.0072E+06       435.228              0.                91.0072E+06         3.62325E+03       91.0108E+06       371.974      
               70.016E-03          5.27232E-21       0.                92.331E+06        435.201              0.                92.331E+06          3.64852E+03       92.3347E+06       371.976      
               70.5245E-03         4.07438E-21       0.                93.664E+06        435.173              0.                93.664E+06          3.67377E+03       93.6677E+06       371.978      
               71.0029E-03        -7.15065E-21       0.                94.9269E+06       435.147              0.                94.9269E+06         3.69753E+03       94.9307E+06       371.98       
               71.5112E-03      -619.233E-24         0.                96.2777E+06       435.12               0.                96.2777E+06         3.72275E+03       96.2815E+06       371.982      
               72.0195E-03         2.41723E-21       0.                97.6377E+06       435.092              0.                97.6377E+06         3.74797E+03       97.6415E+06       371.985      
               72.5276E-03        -3.37638E-21       0.                99.0069E+06       435.065              0.                99.0069E+06         3.77316E+03       99.0107E+06       371.987      
               73.0058E-03        -3.49651E-21       0.               100.304E+06        435.039              0.               100.304E+06          3.79687E+03      100.308E+06        371.989      
               73.5139E-03         2.43777E-21       0.               101.691E+06        435.012              0.               101.691E+06          3.82204E+03      101.695E+06        371.991      
               74.0218E-03        -2.11822E-21       0.               103.087E+06        434.984              0.               103.087E+06          3.8472E+03       103.091E+06        371.993      
               74.5297E-03         6.37515E-21       0.               104.492E+06        434.957              0.               104.492E+06          3.87234E+03      104.496E+06        371.995      
               75.0076E-03         1.99863E-21       0.               105.823E+06        434.931              0.               105.823E+06          3.896E+03        105.827E+06        371.997      
               75.5154E-03        -4.99693E-21       0.               107.246E+06        434.904              0.               107.246E+06          3.92111E+03      107.249E+06        371.999      
               76.023E-03         -6.43658E-21       0.               108.677E+06        434.876              0.               108.677E+06          3.94622E+03      108.681E+06        372.001      
               76.5008E-03         8.75601E-21       0.               110.033E+06        434.85               0.               110.033E+06          3.96983E+03      110.037E+06        372.003      
               77.0083E-03         5.59788E-21       0.               111.483E+06        434.823              0.               111.483E+06          3.99491E+03      111.487E+06        372.005      
               77.5157E-03        -4.55862E-21       0.               112.942E+06        434.796              0.               112.942E+06          4.01997E+03      112.946E+06        372.007      
               78.0231E-03         3.21928E-21       0.               114.409E+06        434.769              0.               114.409E+06          4.04502E+03      114.414E+06        372.009      
               78.5006E-03         2.43964E-21       0.               115.799E+06        434.743              0.               115.799E+06          4.06859E+03      115.803E+06        372.011      
               79.0078E-03         6.57953E-21       0.               117.284E+06        434.716              0.               117.284E+06          4.09361E+03      117.289E+06        372.013      
               79.515E-03         -4.02001E-21       0.               118.779E+06        434.688              0.               118.779E+06          4.11862E+03      118.783E+06        372.015      
               80.0221E-03         5.68049E-21       0.               120.282E+06        434.661              0.               120.282E+06          4.14361E+03      120.287E+06        372.017      
               80.5291E-03        -3.64058E-21       0.               121.795E+06        434.634              0.               121.795E+06          4.1686E+03       121.799E+06        372.019      
               81.0063E-03        -2.2005E-21        0.               123.227E+06        434.608              0.               123.227E+06          4.1921E+03       123.231E+06        372.021      
               81.5132E-03       -10.1032E-21        0.               124.757E+06        434.581              0.               124.757E+06          4.21705E+03      124.761E+06        372.023      
               82.02E-03           3.88152E-21       0.               126.295E+06        434.554              0.               126.295E+06          4.24199E+03      126.3E+06          372.025      
               82.5267E-03        -2.14099E-21       0.               127.844E+06        434.527              0.               127.844E+06          4.26692E+03      127.848E+06        372.027      
               83.0036E-03         1.78097E-21       0.               129.309E+06        434.501              0.               129.309E+06          4.29037E+03      129.313E+06        372.029      
               83.5102E-03         5.04315E-21       0.               130.874E+06        434.474              0.               130.874E+06          4.31527E+03      130.879E+06        372.031      
               84.0167E-03       640.453E-24         0.               132.449E+06        434.447              0.               132.449E+06          4.34016E+03      132.453E+06        372.034      
               84.5232E-03        -3.24251E-21       0.               134.032E+06        434.42               0.               134.032E+06          4.36504E+03      134.036E+06        372.036      
               85.0296E-03         1.96168E-21       0.               135.624E+06        434.393              0.               135.624E+06          4.3899E+03       135.629E+06        372.038      
               85.5061E-03        -9.0884E-21        0.               137.131E+06        434.367              0.               137.131E+06          4.41329E+03      137.136E+06        372.04       
               86.0124E-03         3.14317E-21       0.               138.741E+06        434.34               0.               138.741E+06          4.43812E+03      138.746E+06        372.042      
               86.5185E-03       580.645E-24         0.               140.36E+06         434.313              0.               140.36E+06           4.46294E+03      140.364E+06        372.044      
               87.0247E-03       260.309E-24         0.               141.988E+06        434.286              0.               141.988E+06          4.48775E+03      141.992E+06        372.046      
